Region,Province,Municipality,Date,Tmin,Tmax,Relative_Humidity,Rainfall,Dew_Point,Solar_Radiation,Rice_Growth_Stage,BPH_Hoppers_per_Hill,RSB_Dead_Hearts_Pct,RSB_White_Ears_Pct
III,Pampanga,Arayat,2019-08-20,23.3,32.6,87.7,1.5,25.5,204.4,Flowering,25,0.0,3.39
III,Pampanga,Arayat,2019-08-21,23.5,33.4,78.0,0.4,23.6,182.9,Flowering,11,0.06,3.7
III,Pampanga,Arayat,2019-08-22,23.700000000000003,32.9,85.0,6.1,24.2,199.9,Flowering,9,0.12,2.89
III,Pampanga,Arayat,2019-08-23,23.900000000000002,32.8,79.7,0.0,23.8,192.7,Flowering,5,0.15,2.82
III,Pampanga,Arayat,2019-08-24,24.1,32.3,83.2,3.6,24.8,186.8,Flowering,6,0.21,2.43
III,Pampanga,Arayat,2019-08-25,23.5,33.7,84.0,2.5,25.4,185.4,Flowering,15,0.09,1.23
III,Pampanga,Arayat,2019-08-26,24.0,34.1,83.1,76.5,25.7,146.5,Flowering,15,0.22,1.63
III,Pampanga,Arayat,2019-08-27,24.3,34.6,80.0,1.9,25.5,188.8,Flowering,11,0.04,0.42
III,Pampanga,Arayat,2019-08-28,23.5,32.6,80.8,19.6,24.2,184.1,Flowering,10,0.11,1.11
III,Pampanga,Arayat,2019-08-29,23.8,32.7,78.8,3.0,24.0,188.3,Ripening,5,0.15,0.02
III,Pampanga,Arayat,2019-08-30,23.3,33.1,82.0,2.3,24.6,195.3,Ripening,4,0.03,0.0
III,Pampanga,Arayat,2019-08-31,23.3,30.4,82.4,13.3,23.3,186.0,Ripening,4,0.02,0.0
III,Pampanga,Arayat,2019-09-01,23.2,28.6,82.9,19.7,22.5,187.6,Ripening,4,0.14,0.0
III,Pampanga,Arayat,2019-09-02,23.7,31.7,85.6,2.1,24.8,202.6,Ripening,1,0.16,0.81
III,Pampanga,Arayat,2019-09-03,24.5,32.06,85.2,6.1,25.2,195.1,Ripening,2,0.1,0.0
III,Pampanga,Arayat,2019-09-04,25.0,32.42,83.6,1.6,25.0,193.9,Ripening,1,0.06,2.01
III,Pampanga,Arayat,2019-09-05,24.7,32.78,84.4,45.9,25.0,170.8,Ripening,0,0.09,0.77
III,Pampanga,Arayat,2019-09-06,25.2,33.14,83.7,4.3,26.3,198.6,Ripening,7,0.01,0.0
III,Pampanga,Arayat,2019-09-07,24.8,33.5,80.3,16.0,25.2,175.2,Ripening,2,0.0,0.34
III,Pampanga,Arayat,2019-09-08,24.42,32.5,81.0,12.5,24.3,192.1,Ripening,0,0.1,0.83
III,Pampanga,Arayat,2019-09-09,24.04,34.2,86.8,9.0,25.9,203.7,Ripening,1,0.18,0.53
III,Pampanga,Arayat,2019-09-10,23.66,34.2,85.4,5.5,26.2,196.4,Ripening,0,0.18,1.01
III,Pampanga,Arayat,2019-09-11,23.279999999999998,33.7,82.0,0.6,25.0,203.3,Ripening,5,0.2,0.43
III,Pampanga,Arayat,2019-09-12,22.9,33.1,84.9,10.1,25.0,187.5,Ripening,1,0.21,0.54
III,Pampanga,Arayat,2019-09-13,24.5,33.2,83.2,0.0,25.5,193.3,Ripening,7,0.09,0.04
III,Pampanga,Arayat,2019-09-14,24.4,32.6,87.2,15.6,25.9,178.0,Ripening,3,0.0,0.0
III,Pampanga,Arayat,2019-09-15,25.0,33.8,87.8,10.9,27.0,182.2,Ripening,4,0.01,0.0
III,Pampanga,Arayat,2019-09-16,24.3,34.3,87.6,4.3,26.8,209.9,Ripening,7,0.01,0.7
III,Pampanga,Arayat,2019-09-17,23.2,33.4,85.1,15.6,25.3,172.1,Ripening,7,0.09,1.18
III,Pampanga,Arayat,2019-09-18,22.7,32.5,87.4,4.5,25.1,191.6,Ripening,5,0.04,0.85
III,Pampanga,Arayat,2019-09-19,23.8,32.5,82.7,0.0,24.7,198.5,Ripening,4,0.01,2.86
III,Pampanga,Arayat,2019-09-20,22.9,30.4,84.2,12.8,23.5,190.9,Ripening,4,0.1,0.32
III,Pampanga,Arayat,2019-09-21,22.9,29.6,82.7,13.0,22.8,180.2,Ripening,3,0.01,0.44
III,Pampanga,Arayat,2019-09-22,22.8,31.7,80.0,0.0,23.2,200.5,Ripening,0,0.04,0.1
III,Pampanga,Arayat,2019-09-23,23.8,32.8,78.3,0.0,24.0,182.4,Ripening,0,0.27,0.11
III,Pampanga,Arayat,2019-09-24,23.2,32.8,78.1,0.0,23.6,188.9,Ripening,0,0.04,0.0
III,Pampanga,Arayat,2019-09-25,22.2,32.5,86.4,4.0,24.6,192.2,Ripening,0,0.15,0.15
III,Pampanga,Arayat,2019-09-26,22.8,33.2,83.1,0.0,24.6,204.3,Ripening,0,0.01,0.17
III,Pampanga,Arayat,2019-09-27,23.6,33.9,87.1,5.5,26.2,204.6,Ripening,0,0.38,0.07
III,Pampanga,Arayat,2019-09-28,23.7,33.2,80.0,0.0,24.5,191.2,Ripening,0,0.13,0.0
III,Pampanga,Arayat,2019-09-29,23.0,31.7,83.5,0.0,24.0,194.6,Ripening,0,0.17,0.11
III,Pampanga,Arayat,2019-09-30,22.3,32.3,85.8,0.0,24.5,192.4,Ripening,0,0.12,0.0
III,Pampanga,Arayat,2019-10-01,22.8,32.5,85.7,0.0,24.8,208.3,Ripening,0,0.02,0.15
III,Pampanga,Arayat,2019-10-02,23.5,31.5,89.7,2.7,25.4,190.5,Ripening,0,0.13,0.1
III,Pampanga,Arayat,2019-10-03,23.5,31.6,87.98,18.8,25.1,175.8,Ripening,0,0.24,0.15
III,Pampanga,Arayat,2019-10-04,23.9,30.8,86.26,13.5,25.5,187.2,Ripening,0,0.06,0.0
III,Pampanga,Arayat,2019-10-05,24.1,29.9,84.53999999999999,9.4,23.8,202.6,Ripening,0,0.07,0.0
III,Pampanga,Arayat,2019-10-06,24.8,30.8,82.82,13.2,24.4,189.7,Ripening,0,0.31,0.09
III,Pampanga,Arayat,2019-10-07,23.4,30.4,81.1,17.8,23.1,181.5,Ripening,0,0.15,0.06
III,Pampanga,Arayat,2019-10-08,23.4,33.5,74.7,0.0,23.4,193.9,Ripening,0,0.04,0.1
III,Pampanga,Arayat,2019-10-09,23.0,34.6,78.6,6.5,24.5,206.7,Ripening,0,0.09,0.14
III,Pampanga,Arayat,2019-10-10,23.2,34.2,83.2,8.8,25.3,185.9,Ripening,0,0.0,0.08
III,Pampanga,Arayat,2019-10-11,22.9,34.2,78.5,12.3,24.2,184.7,Ripening,0,0.09,0.0
III,Pampanga,Arayat,2019-10-12,22.0,34.4,82.0,15.8,24.6,192.7,Ripening,0,0.13,0.14
III,Pampanga,Arayat,2019-10-13,22.2,35.2,77.9,0.0,24.3,205.1,Ripening,0,0.13,0.25
III,Pampanga,Arayat,2019-10-14,21.7,33.6,83.3,22.4,24.3,180.7,Ripening,0,0.23,0.11
III,Pampanga,Arayat,2019-10-15,21.8,32.5,84.8,9.7,24.1,194.3,Ripening,0,0.06,0.15
III,Pampanga,Arayat,2019-10-16,23.7,32.3,77.8,0.0,23.6,203.3,Ripening,0,0.13,0.0
III,Pampanga,Arayat,2019-10-17,24.1,31.4,80.2,6.0,23.8,187.6,Ripening,0,0.0,0.1
III,Pampanga,Arayat,2019-10-18,24.0,31.9,81.4,2.2,24.2,199.9,Ripening,0,0.06,0.06
III,Pampanga,Arayat,2019-10-19,23.4,32.3,80.0,2.9,23.8,210.3,Ripening,0,0.0,0.23
III,Pampanga,Arayat,2019-10-20,23.9,32.4,81.0,14.0,24.3,184.7,Ripening,0,0.0,0.03
III,Pampanga,Arayat,2019-10-21,23.7,32.6,75.0,0.0,23.2,224.4,Ripening,0,0.09,0.0
III,Pampanga,Arayat,2019-10-22,23.4,33.2,81.8,4.8,24.7,198.7,Ripening,0,0.1,0.08
III,Pampanga,Arayat,2019-10-23,23.8,32.9,77.5,0.0,23.8,200.8,Ripening,0,0.11,0.06
III,Pampanga,Arayat,2019-10-24,24.7,34.5,79.4,0.0,25.5,188.2,Ripening,0,0.0,0.15
III,Pampanga,Arayat,2019-10-25,24.5,33.3,79.9,0.0,24.9,208.7,Ripening,0,0.04,0.11
III,Pampanga,Arayat,2019-10-26,24.1,32.3,80.3,0.0,24.3,197.2,Ripening,0,0.26,0.03
III,Pampanga,Arayat,2019-10-27,23.76,30.2,80.8,0.0,23.0,212.8,Ripening,0,0.0,0.17
III,Pampanga,Arayat,2019-10-28,23.42,29.8,82.5,21.4,23.0,183.8,Ripening,0,0.15,0.22
III,Pampanga,Arayat,2019-10-29,23.08,32.7,78.6,0.0,23.5,211.9,Ripening,0,0.0,0.12
III,Pampanga,Arayat,2019-10-30,22.74,34.2,83.6,1.1,24.9,201.3,Seedling,0,0.03,0.07
III,Pampanga,Arayat,2019-10-31,22.4,35.2,76.4,0.0,24.1,205.0,Seedling,0,0.05,0.07
III,Pampanga,Arayat,2019-11-01,23.6,34.8,79.6,0.0,25.1,196.7,Seedling,0,0.01,0.09
III,Pampanga,Arayat,2019-11-02,22.9,35.3,79.7,4.2,25.0,204.9,Seedling,0,0.03,0.02
III,Pampanga,Arayat,2019-11-03,22.9,34.0,77.0,0.0,23.8,216.2,Seedling,0,0.03,0.06
III,Pampanga,Arayat,2019-11-04,22.7,33.1,77.5,0.0,23.4,199.6,Seedling,0,0.15,0.13
III,Pampanga,Arayat,2019-11-05,22.7,32.9,75.4,0.0,22.9,208.5,Seedling,0,0.16,0.09
III,Pampanga,Arayat,2019-11-06,22.5,33.9,76.6,0.0,23.5,209.8,Seedling,0,0.05,0.0
III,Pampanga,Arayat,2019-11-07,23.1,33.8,78.1,0.0,24.1,200.0,Seedling,0,0.13,0.06
III,Pampanga,Arayat,2019-11-08,23.1,32.1,87.0,3.1,25.0,197.7,Seedling,0,0.01,0.18
III,Pampanga,Arayat,2019-11-09,23.0,32.5,85.3,4.1,24.8,198.7,Seedling,0,0.08,0.02
III,Pampanga,Arayat,2019-11-10,23.9,31.8,81.7,0.0,24.2,194.9,Seedling,0,0.08,0.17
III,Pampanga,Arayat,2019-11-11,22.8,30.6,82.9,11.2,23.3,189.7,Seedling,0,0.1,0.02
III,Pampanga,Arayat,2019-11-12,24.2,31.8,82.9,3.5,24.6,193.4,Seedling,0,0.09,0.0
III,Pampanga,Arayat,2019-11-13,24.1,32.8,81.2,4.1,24.7,197.4,Seedling,0,0.07,0.04
III,Pampanga,Arayat,2019-11-14,23.6,32.5,82.3,23.8,24.5,184.3,Seedling,0,0.03,0.11
III,Pampanga,Arayat,2019-11-15,23.7,33.8,76.8,0.0,24.1,206.8,Seedling,1,0.25,0.07
III,Pampanga,Arayat,2019-11-16,24.1,33.2,78.3,0.0,24.3,215.1,Seedling,0,0.03,0.07
III,Pampanga,Arayat,2019-11-17,22.9,32.5,78.8,24.9,24.3,189.2,Seedling,0,0.0,0.19
III,Pampanga,Arayat,2019-11-18,23.5,32.6,79.3,0.0,23.4,199.4,Seedling,0,0.07,0.11
III,Pampanga,Arayat,2019-11-19,24.2,32.9,79.8,2.9,24.7,214.4,Seedling,0,0.08,0.02
III,Pampanga,Arayat,2019-11-20,22.7,33.8,80.3,14.2,24.2,196.3,Seedling,0,0.0,0.07
III,Pampanga,Arayat,2019-11-21,22.9,32.5,80.8,0.0,23.4,225.3,Seedling,0,0.06,0.07
III,Pampanga,Arayat,2019-11-22,23.1,33.5,81.3,0.0,24.6,221.2,Seedling,0,0.11,0.09
III,Pampanga,Arayat,2019-11-23,23.2,33.5,78.9,0.4,24.1,206.7,Seedling,0,0.02,0.0
III,Pampanga,Arayat,2019-11-24,22.7,33.5,82.9,0.0,24.7,201.8,Seedling,0,0.18,0.1
III,Pampanga,Arayat,2019-11-25,22.4,32.0,88.0,27.9,24.8,183.0,Seedling,0,0.0,0.15
III,Pampanga,Arayat,2019-11-26,23.7,32.4,81.5,0.0,24.3,216.6,Seedling,0,0.13,0.0
III,Pampanga,Arayat,2019-11-27,24.3,33.3,82.4,0.0,25.3,212.3,Seedling,0,0.07,0.09
III,Pampanga,Arayat,2019-11-28,24.4,30.9,83.9,22.6,24.4,175.1,Seedling,0,0.16,0.04
III,Pampanga,Arayat,2019-11-29,25.0,31.7,79.0,0.0,24.2,205.7,Seedling,0,0.06,0.0
III,Pampanga,Arayat,2019-11-30,24.1,30.6,83.4,5.0,24.0,198.3,Seedling,0,0.12,0.1
III,Pampanga,Arayat,2019-12-01,24.3,29.2,78.8,13.1,22.5,204.2,Seedling,0,0.05,0.09
III,Pampanga,Arayat,2019-12-02,24.6,29.1,78.1,0.0,22.5,227.9,Seedling,0,0.15,0.0
III,Pampanga,Arayat,2019-12-03,24.4,30.5,76.8,0.0,22.8,202.6,Seedling,0,0.0,0.12
III,Pampanga,Arayat,2019-12-04,24.58,30.2,79.1,0.0,22.9,226.4,Seedling,0,0.07,0.06
III,Pampanga,Arayat,2019-12-05,24.759999999999998,31.1,80.6,0.0,23.5,203.1,Seedling,0,0.13,0.0
III,Pampanga,Arayat,2019-12-06,24.94,31.5,78.5,0.0,23.4,218.4,Seedling,0,0.0,0.09
III,Pampanga,Arayat,2019-12-07,25.12,30.5,79.9,20.4,23.3,196.4,Seedling,1,0.22,0.08
III,Pampanga,Arayat,2019-12-08,25.3,31.1,73.5,0.0,22.9,213.9,Seedling,1,0.0,0.07
III,Pampanga,Arayat,2019-12-09,25.3,31.3,70.9,0.0,22.5,211.3,Seedling,1,0.55,0.17
III,Pampanga,Arayat,2019-12-10,25.7,30.8,71.6,0.0,22.6,205.2,Seedling,1,0.08,0.12
III,Pampanga,Arayat,2019-12-11,25.1,30.1,74.0,0.0,22.4,214.9,Seedling,1,0.05,0.06
III,Pampanga,Arayat,2019-12-12,24.1,31.6,74.9,0.0,22.8,200.2,Seedling,0,0.63,0.0
III,Pampanga,Arayat,2019-12-13,23.2,31.6,77.2,0.0,22.8,203.0,Seedling,2,0.36,0.15
III,Pampanga,Arayat,2019-12-14,22.6,31.2,75.5,0.0,22.0,217.4,Seedling,2,0.46,0.2
III,Pampanga,Arayat,2019-12-15,23.9,31.4,80.1,1.7,23.7,201.7,Seedling,1,0.0,0.08
III,Pampanga,Arayat,2019-12-16,23.6,30.9,75.6,1.1333333333333333,22.4,208.9,Seedling,0,0.23,0.01
III,Pampanga,Arayat,2019-12-17,23.2,30.8,79.3,0.5666666666666667,22.9,190.6,Seedling,0,0.85,0.17
III,Pampanga,Arayat,2019-12-18,23.7,32.5,76.9,0.0,23.5,216.7,Seedling,0,1.16,0.03
III,Pampanga,Arayat,2019-12-19,22.9,32.1,79.7,16.5,23.4,206.5,Seedling,2,0.67,0.18
III,Pampanga,Arayat,2019-12-20,23.0,33.0,74.6,0.0,22.9,202.8,Seedling,0,0.64,0.16
III,Pampanga,Arayat,2019-12-21,24.5,33.0,71.4,0.0,23.0,206.2,Seedling,4,0.0,0.0
III,Pampanga,Arayat,2019-12-22,23.9,30.5,74.5,30.8,22.1,185.9,Tillering,1,1.28,0.1
III,Pampanga,Arayat,2019-12-23,24.4,31.4,72.4,0.7,22.4,209.6,Tillering,0,0.66,0.03
III,Pampanga,Arayat,2019-12-24,25.4,34.0,73.6,0.0,24.4,220.9,Tillering,0,0.49,0.07
III,Pampanga,Arayat,2019-12-25,22.6,31.3,78.7,33.5,22.7,187.6,Tillering,4,0.29,0.11
III,Pampanga,Arayat,2019-12-26,23.0,35.1,76.5,0.0,24.4,205.3,Tillering,5,1.16,0.14
III,Pampanga,Arayat,2019-12-27,22.8,33.6,78.9,0.0,24.0,220.5,Tillering,0,0.0,0.09
III,Pampanga,Arayat,2019-12-28,22.6,33.7,77.4,0.0,23.6,202.0,Tillering,0,0.96,0.05
III,Pampanga,Arayat,2019-12-29,23.0,34.4,74.8,0.0,23.7,229.5,Tillering,1,0.87,0.04
III,Pampanga,Arayat,2019-12-30,22.5,34.1,69.1,0.0,22.1,222.4,Tillering,0,1.79,0.07
III,Pampanga,Arayat,2019-12-31,22.4,33.3,71.1,0.0,22.1,212.9,Tillering,1,1.84,0.06
III,Pampanga,Arayat,2020-01-01,22.9,32.7,73.5,0.0,22.5,218.8,Tillering,3,2.97,0.16
III,Pampanga,Arayat,2020-01-02,21.8,33.6,70.7,0.0,21.8,216.6,Tillering,3,3.17,0.15
III,Pampanga,Arayat,2020-01-03,22.1,31.1,71.33333333333333,7.4,22.2,207.6,Tillering,2,2.46,0.0
III,Pampanga,Arayat,2020-01-04,22.5,31.7,71.96666666666667,5.3,22.6,205.2,Tillering,4,3.21,0.13
III,Pampanga,Arayat,2020-01-05,22.7,31.3,72.6,0.0,21.5,227.5,Tillering,0,3.08,0.17
III,Pampanga,Arayat,2020-01-06,22.6,31.1,80.6,5.3,23.0,219.3,Tillering,2,2.44,0.16
III,Pampanga,Arayat,2020-01-07,23.0,30.4,75.1,0.0,21.7,220.1,Tillering,2,3.81,0.0
III,Pampanga,Arayat,2020-01-08,23.6,31.3,79.0,5.2,23.3,222.3,Tillering,1,2.06,0.11
III,Pampanga,Arayat,2020-01-09,22.7,31.4,75.4,0.0,22.1,222.0,Tillering,0,1.87,0.24
III,Pampanga,Arayat,2020-01-10,22.4,33.3,72.2,0.0,22.3,216.6,Tillering,1,2.16,0.21
III,Pampanga,Arayat,2020-01-11,22.2,32.0,70.9,0.0,21.3,220.2,Tillering,3,0.47,0.16
III,Pampanga,Arayat,2020-01-12,22.7,33.3,74.5,0.0,22.9,221.5,Tillering,2,0.55,0.14
III,Pampanga,Arayat,2020-01-13,22.6,32.3,76.9,13.9,22.8,220.7,Tillering,4,0.6,0.14
III,Pampanga,Arayat,2020-01-14,22.9,30.6,79.9,19.7,22.7,195.1,Tillering,0,0.99,0.16
III,Pampanga,Arayat,2020-01-15,24.2,32.3,78.6,0.0,24.0,221.0,Tillering,1,1.17,0.16
III,Pampanga,Arayat,2020-01-16,24.4,32.5,76.8,0.0,23.8,212.6,Elongation,0,0.03,0.08
III,Pampanga,Arayat,2020-01-17,24.0,31.7,75.7,0.0,23.0,217.7,Elongation,1,0.65,0.03
III,Pampanga,Arayat,2020-01-18,24.4,31.4,78.2,0.0,23.5,221.9,Elongation,5,0.42,0.22
III,Pampanga,Arayat,2020-01-19,24.8,31.3,73.8,0.0,22.8,222.0,Elongation,2,0.88,0.16
III,Pampanga,Arayat,2020-01-20,25.0,31.5,76.2,0.0,23.5,209.3,Elongation,1,0.982,0.03
III,Pampanga,Arayat,2020-01-21,23.5,32.5,75.3,0.0,23.1,231.3,Elongation,3,1.084,0.07
III,Pampanga,Arayat,2020-01-22,22.2,32.6,73.6,0.0,22.1,201.0,Elongation,2,1.186,0.07
III,Pampanga,Arayat,2020-01-23,22.9,32.7,70.0,0.0,21.8,227.9,Elongation,2,1.2879999999999998,0.12
III,Pampanga,Arayat,2020-01-24,22.9,33.3,76.0,1.7,23.3,230.9,Elongation,0,1.39,0.09
III,Pampanga,Arayat,2020-01-25,23.0,33.4,75.2,3.9,23.2,225.0,Elongation,4,1.5033333333333332,0.08
III,Pampanga,Arayat,2020-01-26,22.6,33.0,70.3,0.0,21.9,217.9,Elongation,5,1.6166666666666665,0.11
III,Pampanga,Arayat,2020-01-27,24.3,32.2,71.3,0.0,22.5,219.2,Elongation,3,1.73,0.13
III,Pampanga,Arayat,2020-01-28,23.3,33.8,71.7,0.0,22.9,228.8,Elongation,5,1.8433333333333333,0.03
III,Pampanga,Arayat,2020-01-29,22.2,33.4,67.3,0.0,21.3,218.5,Elongation,1,1.9566666666666666,0.12
III,Pampanga,Arayat,2020-01-30,23.1,32.5,69.9,0.0,21.8,225.3,Elongation,3,2.07,0.12
III,Pampanga,Arayat,2020-01-31,22.1,32.5,68.6,0.0,21.0,222.8,Elongation,0,3.43,0.11
III,Pampanga,Arayat,2020-02-01,21.8,29.5,66.9,0.0,19.0,233.1,Elongation,3,2.3,0.21
III,Pampanga,Arayat,2020-02-02,20.8,30.1,66.5,0.0,18.8,212.7,Elongation,2,2.6,0.08
III,Pampanga,Arayat,2020-02-03,20.8,29.9,67.6,0.0,18.9,238.8,Elongation,1,1.64,0.23
III,Pampanga,Arayat,2020-02-04,21.5,30.3,66.0,0.0,19.1,210.8,Elongation,1,1.06,0.3
III,Pampanga,Arayat,2020-02-05,22.3,31.9,72.3,0.0,21.6,220.5,Panicle,2,0.15,2.06
III,Pampanga,Arayat,2020-02-06,22.1,33.5,72.8,0.0,22.4,220.9,Panicle,0,0.04,1.38
III,Pampanga,Arayat,2020-02-07,22.6,33.5,72.7,0.0,22.6,240.4,Panicle,1,0.03,1.29
III,Pampanga,Arayat,2020-02-08,22.2,33.1,72.4,0.0,22.1,218.4,Panicle,1,0.05,0.0
III,Pampanga,Arayat,2020-02-09,22.5,32.6,71.4,0.0,21.8,220.5,Panicle,3,0.08,1.56
III,Pampanga,Arayat,2020-02-10,22.9,33.1,69.8,0.0,22.0,221.1,Panicle,2,0.07,1.4
III,Pampanga,Arayat,2020-02-11,22.5,33.6,69.2,0.0,21.9,210.8,Panicle,2,0.0,1.44
III,Pampanga,Arayat,2020-02-12,22.9,30.9,68.6,0.0,20.6,211.9,Panicle,1,0.0,1.09
III,Pampanga,Arayat,2020-02-13,22.2,31.7,70.3,0.0,21.0,232.5,Panicle,1,0.0,1.32
III,Pampanga,Arayat,2020-02-14,23.1,31.7,66.8,0.0,20.8,223.6,Panicle,1,0.16,1.66
III,Pampanga,Arayat,2020-02-15,23.6,31.0,64.1,0.0,20.1,218.7,Panicle,1,0.12,1.03
III,Pampanga,Arayat,2020-02-16,24.1,30.5,66.9,0.0,20.7,216.0,Panicle,0,0.14,0.4
III,Pampanga,Arayat,2020-02-17,24.2,30.3,65.9,0.0,20.4,209.6,Panicle,2,0.12,0.0
III,Pampanga,Arayat,2020-02-18,24.7,32.1,65.8,0.0,21.6,214.1,Panicle,1,0.03,1.2
III,Pampanga,Arayat,2020-02-19,24.5,32.3,68.3,0.0,22.1,213.0,Panicle,0,0.0,0.09
III,Pampanga,Arayat,2020-02-20,24.7,33.0,68.7,0.0,22.6,216.4,Flowering,2,0.02,0.19
III,Pampanga,Arayat,2020-02-21,23.799999999999997,33.1,69.3,0.0,21.8,210.8,Flowering,1,0.07,0.73
III,Pampanga,Arayat,2020-02-22,22.9,33.2,71.1,0.0,22.3,214.8,Flowering,0,0.13,0.28
III,Pampanga,Arayat,2020-02-23,22.8,33.5,69.5,0.0,22.0,229.5,Flowering,3,0.1,0.6
III,Pampanga,Arayat,2020-02-24,23.6,33.0,68.0,0.0,21.9,219.7,Flowering,2,0.06,1.61
III,Pampanga,Arayat,2020-02-25,23.0,32.3,69.2,0.0,21.5,218.8,Flowering,0,0.0,0.0
III,Pampanga,Arayat,2020-02-26,24.0,31.5,69.1,0.0,21.6,215.8,Flowering,2,0.05,0.38
III,Pampanga,Arayat,2020-02-27,23.5,30.8,73.7,12.9,21.9,205.6,Flowering,0,0.11,1.45
III,Pampanga,Arayat,2020-02-28,23.6,31.7,72.4,0.0,22.1,218.7,Flowering,4,0.14,1.2
III,Pampanga,Arayat,2020-02-29,23.8,31.1,67.9,0.0,21.0,214.5,Flowering,1,0.02,0.68
III,Pampanga,Arayat,2020-03-01,23.9,31.2,65.8,0.0,20.7,206.7,Flowering,2,0.07,0.0
III,Pampanga,Arayat,2020-03-02,23.3,30.2,66.6,0.0,20.1,227.7,Flowering,3,0.15,2.03
III,Pampanga,Arayat,2020-03-03,22.9,30.9,71.0,0.0,21.1,221.5,Flowering,1,0.15,0.36
III,Pampanga,Arayat,2020-03-04,22.8,31.1,75.4,0.0,22.0,228.3,Flowering,3,0.13,0.0
III,Pampanga,Arayat,2020-03-05,22.7,31.2,74.1,0.0,21.8,223.5,Ripening,1,0.15,0.0
III,Pampanga,Arayat,2020-03-06,23.2,31.5,74.0,0.0,22.2,228.5,Ripening,1,0.17,0.05
III,Pampanga,Arayat,2020-03-07,23.6,32.0,74.5,0.0,22.7,222.2,Ripening,1,0.19,0.0
III,Pampanga,Arayat,2020-03-08,22.4,33.2,71.7,0.0,22.1,228.2,Ripening,0,0.04,0.67
III,Pampanga,Arayat,2020-03-09,22.9,31.0,72.2,0.0,21.4,195.7,Ripening,0,0.15,0.43
III,Pampanga,Arayat,2020-03-10,24.1,31.5,71.6,0.0,22.1,233.4,Ripening,0,0.15,0.0
III,Pampanga,Arayat,2020-03-11,23.0,32.3,74.3,0.0,22.5,236.6,Ripening,0,0.02,0.28
III,Pampanga,Arayat,2020-03-12,22.9,30.6,75.9,0.0,21.9,223.5,Ripening,1,0.17,1.01
III,Pampanga,Arayat,2020-03-13,23.4,30.8,75.0,0.0,22.1,228.2,Ripening,3,0.24,1.59
III,Pampanga,Arayat,2020-03-14,23.4,30.8,70.5,0.0,21.2,212.7,Ripening,3,0.0,0.39
III,Pampanga,Arayat,2020-03-15,23.4,32.2,69.6,0.0,21.7,212.6,Ripening,6,0.16,0.5
III,Pampanga,Arayat,2020-03-16,24.2,31.7,70.7,0.0,22.1,211.7,Ripening,2,0.1,0.57
III,Pampanga,Arayat,2020-03-17,24.6,31.2,72.8,0.0,22.5,218.7,Ripening,10,0.09,0.88
III,Pampanga,Arayat,2020-03-18,25.0,29.6,71.0,0.0,21.5,222.04999999999998,Ripening,5,0.0,0.35
III,Pampanga,Arayat,2020-03-19,24.5,30.3,71.9,0.0,21.8,225.39999999999998,Ripening,4,0.03,0.01
III,Pampanga,Arayat,2020-03-20,23.7,30.4,72.5,0.0,21.5,228.75,Ripening,4,0.16,0.04
III,Pampanga,Arayat,2020-03-21,24.6,30.4,72.3,0.0,22.0,232.1,Ripening,5,0.14,0.0
III,Pampanga,Arayat,2020-03-22,24.1,30.3,68.8,0.0,21.0,224.3,Ripening,3,0.21,0.0
III,Pampanga,Arayat,2020-03-23,24.1,29.6,70.5,0.0,21.0,217.3,Ripening,2,0.06,0.0
III,Pampanga,Arayat,2020-03-24,23.8,29.8,71.9,0.0,21.2,228.4,Ripening,3,0.17,1.43
III,Pampanga,Arayat,2020-03-25,23.9,30.8,72.3,0.0,21.8,219.6,Ripening,3,0.0,0.0
III,Pampanga,Arayat,2020-03-26,23.3,32.3,73.2,0.0,22.4,216.4,Ripening,5,0.13,1.4
III,Pampanga,Arayat,2020-03-27,22.8,31.5,74.3,0.0,22.0,213.1,Ripening,3,0.07,0.0
III,Pampanga,Arayat,2020-03-28,22.8,32.4,70.4,0.0,21.7,223.3,Ripening,0,0.0,0.0
III,Pampanga,Arayat,2020-03-29,22.0,31.6,75.5,18.3,21.9,198.2,Ripening,7,0.2,1.82
III,Pampanga,Arayat,2020-03-30,21.2,33.2,70.0,0.0,21.2,211.9,Ripening,0,0.04,0.0
III,Pampanga,Arayat,2020-03-31,22.1,33.2,74.3,11.1,22.5,220.2,Ripening,0,0.02,0.05
III,Pampanga,Arayat,2020-04-01,22.4,33.7,70.2,0.0,22.1,226.8,Ripening,1,0.08,0.16
III,Pampanga,Arayat,2020-04-02,22.1,33.7,70.9,0.0,22.1,234.3,Ripening,0,0.18,0.15
III,Pampanga,Arayat,2020-04-03,22.5,33.3,69.5,0.0,21.8,226.8,Ripening,0,0.09,0.14
III,Pampanga,Arayat,2020-04-04,22.7,32.0,69.5,0.0,21.2,225.3,Ripening,0,0.17,0.07
III,Pampanga,Arayat,2020-04-05,22.8,31.4,71.2,0.0,21.3,215.5,Ripening,0,0.13,0.0
III,Pampanga,Arayat,2020-04-06,23.6,32.8,68.9,0.0,22.0,226.3,Ripening,0,0.16,0.0
III,Pampanga,Arayat,2020-04-07,23.6,33.7,67.3,0.0,22.1,220.9,Ripening,0,0.12,0.28
III,Pampanga,Arayat,2020-04-08,22.0,33.6,73.1,2.6,22.4,218.5,Ripening,0,0.04,0.09
III,Pampanga,Arayat,2020-04-09,21.7,33.0,69.5,0.0,21.2,215.6,Ripening,0,0.04,0.1
