Region,Province,Municipality,Date,Tmin,Tmax,Relative_Humidity,Rainfall,Dew_Point,Solar_Radiation
III,Pampanga,Arayat,2019-11-17,22.9,32.5,,24.9,24.3,189.2
III,Pampanga,Arayat,2019-11-18,23.5,32.6,,0.0,23.4,199.4
III,Pampanga,Arayat,2019-11-19,24.2,32.9,,2.9,24.7,214.4
III,Pampanga,Arayat,2019-11-20,22.7,33.8,,14.2,24.2,196.3
III,Pampanga,Arayat,2019-11-21,22.9,32.5,,0.0,23.4,225.3
III,Pampanga,Arayat,2019-11-22,23.1,33.5,81.3,0.0,24.6,221.2
III,Pampanga,Arayat,2019-11-23,23.2,33.5,78.9,0.4,24.1,206.7
III,Pampanga,Arayat,2019-11-24,22.7,33.5,82.9,0.0,24.7,201.8
III,Pampanga,Arayat,2019-11-25,22.4,32.0,88.0,27.9,24.8,183.0
III,Pampanga,Arayat,2019-11-26,23.7,32.4,81.5,0.0,24.3,216.6
III,Pampanga,Arayat,2019-11-27,24.3,33.3,82.4,0.0,25.3,212.3
III,Pampanga,Arayat,2019-11-28,24.4,30.9,83.9,22.6,24.4,175.1
III,Pampanga,Arayat,2019-11-29,25.0,31.7,79.0,0.0,24.2,205.7
III,Pampanga,Arayat,2019-11-30,24.1,30.6,83.4,5.0,24.0,198.3
III,Pampanga,Arayat,2019-12-01,24.3,29.2,78.8,13.1,22.5,204.2
III,Pampanga,Arayat,2019-12-02,24.6,29.1,78.1,0.0,22.5,227.9
III,Pampanga,Arayat,2019-12-03,24.4,30.5,76.8,0.0,22.8,202.6
III,Pampanga,Arayat,2019-12-04,,30.2,79.1,0.0,22.9,226.4
III,Pampanga,Arayat,2019-12-05,,31.1,80.6,0.0,23.5,203.1
III,Pampanga,Arayat,2019-12-06,,31.5,78.5,0.0,23.4,218.4
III,Pampanga,Arayat,2019-12-07,,30.5,79.9,20.4,23.3,196.4
III,Pampanga,Arayat,2019-12-08,25.3,31.1,73.5,0.0,22.9,213.9
III,Pampanga,Arayat,2019-12-09,25.3,31.3,70.9,0.0,22.5,211.3
III,Pampanga,Arayat,2019-12-10,25.7,30.8,71.6,0.0,22.6,205.2
III,Pampanga,Arayat,2019-12-11,25.1,30.1,74.0,0.0,22.4,214.9
III,Pampanga,Arayat,2019-12-12,24.1,31.6,74.9,0.0,22.8,200.2
III,Pampanga,Arayat,2019-12-13,23.2,31.6,77.2,0.0,22.8,203.0
III,Pampanga,Arayat,2019-12-14,22.6,31.2,75.5,0.0,22.0,217.4
III,Pampanga,Arayat,2019-12-15,23.9,31.4,80.1,1.7,23.7,201.7
III,Pampanga,Arayat,2019-12-16,23.6,30.9,75.6,,22.4,208.9
III,Pampanga,Arayat,2019-12-17,23.2,30.8,79.3,,22.9,190.6
III,Pampanga,Arayat,2019-12-18,23.7,32.5,76.9,0.0,23.5,216.7
III,Pampanga,Arayat,2019-12-19,22.9,32.1,79.7,16.5,23.4,206.5
III,Pampanga,Arayat,2019-12-20,23.0,33.0,74.6,0.0,22.9,202.8
III,Pampanga,Arayat,2019-12-21,24.5,33.0,71.4,0.0,23.0,206.2
III,Pampanga,Arayat,2019-12-22,23.9,30.5,74.5,30.8,22.1,185.9
III,Pampanga,Arayat,2019-12-23,24.4,31.4,72.4,0.7,22.4,209.6
III,Pampanga,Arayat,2019-12-24,25.4,34.0,73.6,0.0,24.4,220.9
III,Pampanga,Arayat,2019-12-25,22.6,31.3,78.7,33.5,22.7,187.6
III,Pampanga,Arayat,2019-12-26,23.0,35.1,76.5,0.0,24.4,205.3
III,Pampanga,Arayat,2019-12-27,22.8,33.6,78.9,0.0,24.0,220.5
III,Pampanga,Arayat,2019-12-28,22.6,33.7,77.4,0.0,23.6,202.0
III,Pampanga,Arayat,2019-12-29,23.0,34.4,74.8,0.0,23.7,229.5
III,Pampanga,Arayat,2019-12-30,22.5,34.1,69.1,0.0,22.1,222.4
III,Pampanga,Arayat,2019-12-31,22.4,33.3,71.1,0.0,22.1,212.9
III,Pampanga,Arayat,2020-01-01,22.9,32.7,73.5,0.0,22.5,218.8
III,Pampanga,Arayat,2020-01-02,21.8,33.6,70.7,0.0,21.8,216.6
III,Pampanga,Arayat,2020-01-03,22.1,31.1,,7.4,22.2,207.6
III,Pampanga,Arayat,2020-01-04,22.5,31.7,,5.3,22.6,205.2
III,Pampanga,Arayat,2020-01-05,22.7,31.3,72.6,0.0,21.5,227.5
III,Pampanga,Arayat,2020-01-06,22.6,31.1,80.6,5.3,23.0,219.3
III,Pampanga,Arayat,2020-01-07,23.0,30.4,75.1,0.0,21.7,220.1
III,Pampanga,Arayat,2020-01-08,23.6,31.3,79.0,5.2,23.3,222.3
III,Pampanga,Arayat,2020-01-09,22.7,31.4,75.4,0.0,22.1,222.0
III,Pampanga,Arayat,2020-01-10,22.4,33.3,72.2,0.0,22.3,216.6
III,Pampanga,Arayat,2020-01-11,22.2,32.0,70.9,0.0,21.3,220.2
III,Pampanga,Arayat,2020-01-12,22.7,33.3,74.5,0.0,22.9,221.5
III,Pampanga,Arayat,2020-01-13,22.6,32.3,76.9,13.9,22.8,220.7
III,Pampanga,Arayat,2020-01-14,22.9,30.6,79.9,19.7,22.7,195.1
III,Pampanga,Arayat,2020-01-15,24.2,32.3,78.6,0.0,24.0,221.0
III,Pampanga,Arayat,2020-01-16,24.4,32.5,76.8,0.0,23.8,212.6
III,Pampanga,Arayat,2020-01-17,24.0,31.7,75.7,0.0,23.0,217.7
III,Pampanga,Arayat,2020-01-18,24.4,31.4,78.2,0.0,23.5,221.9
III,Pampanga,Arayat,2020-01-19,24.8,31.3,73.8,0.0,22.8,222.0
III,Pampanga,Arayat,2020-01-20,25.0,31.5,76.2,0.0,23.5,209.3
III,Pampanga,Arayat,2020-01-21,23.5,32.5,75.3,0.0,23.1,231.3
III,Pampanga,Arayat,2020-01-22,22.2,32.6,73.6,0.0,22.1,201.0
III,Pampanga,Arayat,2020-01-23,22.9,32.7,70.0,0.0,21.8,227.9
III,Pampanga,Arayat,2020-01-24,22.9,33.3,76.0,1.7,23.3,230.9
III,Pampanga,Arayat,2020-01-25,23.0,33.4,75.2,3.9,23.2,225.0
III,Pampanga,Arayat,2020-01-26,22.6,33.0,70.3,0.0,21.9,217.9
III,Pampanga,Arayat,2020-01-27,24.3,32.2,71.3,0.0,22.5,219.2
III,Pampanga,Arayat,2020-01-28,23.3,33.8,71.7,0.0,22.9,228.8
III,Pampanga,Arayat,2020-01-29,22.2,33.4,67.3,0.0,21.3,218.5
III,Pampanga,Arayat,2020-01-30,23.1,32.5,69.9,0.0,21.8,225.3
III,Pampanga,Arayat,2020-01-31,22.1,32.5,68.6,0.0,21.0,222.8
III,Pampanga,Arayat,2020-02-01,21.8,29.5,66.9,0.0,19.0,233.1
III,Pampanga,Arayat,2020-02-02,20.8,30.1,66.5,0.0,18.8,212.7
III,Pampanga,Arayat,2020-02-03,20.8,29.9,67.6,0.0,18.9,238.8
III,Pampanga,Arayat,2020-02-04,21.5,30.3,66.0,0.0,19.1,210.8
III,Pampanga,Arayat,2020-02-05,22.3,31.9,72.3,0.0,21.6,220.5
III,Pampanga,Arayat,2020-02-06,22.1,33.5,72.8,0.0,22.4,220.9
III,Pampanga,Arayat,2020-02-07,22.6,33.5,72.7,0.0,22.6,240.4
III,Pampanga,Arayat,2020-02-08,22.2,33.1,72.4,0.0,22.1,218.4
III,Pampanga,Arayat,2020-02-09,22.5,32.6,71.4,0.0,21.8,220.5
III,Pampanga,Arayat,2020-02-10,22.9,33.1,69.8,0.0,22.0,221.1
III,Pampanga,Arayat,2020-02-11,22.5,33.6,69.2,0.0,21.9,210.8
III,Pampanga,Arayat,2020-02-12,22.9,30.9,68.6,0.0,20.6,211.9
III,Pampanga,Arayat,2020-02-13,22.2,31.7,70.3,0.0,21.0,232.5
III,Pampanga,Arayat,2020-02-14,23.1,31.7,66.8,0.0,20.8,223.6
III,Pampanga,Arayat,2020-02-15,23.6,31.0,64.1,0.0,20.1,218.7
III,Pampanga,Arayat,2020-02-16,24.1,30.5,66.9,0.0,20.7,216.0
III,Pampanga,Arayat,2020-02-17,24.2,30.3,65.9,0.0,20.4,209.6
III,Pampanga,Arayat,2020-02-18,24.7,32.1,65.8,0.0,21.6,214.1
III,Pampanga,Arayat,2020-02-19,24.5,32.3,68.3,0.0,22.1,213.0
III,Pampanga,Arayat,2020-02-20,24.7,33.0,68.7,0.0,22.6,216.4
III,Pampanga,Arayat,2020-02-21,33.482155404691696,32.0,69.3,0.0,21.8,210.8
III,Pampanga,Arayat,2020-02-22,22.9,33.2,71.1,0.0,22.3,214.8
III,Pampanga,Arayat,2020-02-23,22.8,33.5,69.5,0.0,22.0,229.5
III,Pampanga,Arayat,2020-02-24,23.6,33.0,68.0,0.0,21.9,219.7
III,Pampanga,Arayat,2020-02-25,23.0,32.3,69.2,0.0,21.5,218.8
III,Pampanga,Arayat,2020-02-26,24.0,31.5,69.1,0.0,21.6,215.8
III,Pampanga,Arayat,2020-02-27,23.5,30.8,73.7,12.9,21.9,205.6
III,Pampanga,Arayat,2020-02-28,23.6,31.7,72.4,0.0,22.1,218.7
III,Pampanga,Arayat,2020-02-29,23.8,31.1,67.9,0.0,21.0,214.5
III,Pampanga,Arayat,2020-03-01,23.9,31.2,65.8,0.0,20.7,206.7
III,Pampanga,Arayat,2020-03-02,23.3,30.2,66.6,0.0,20.1,227.7
III,Pampanga,Arayat,2020-03-03,22.9,30.9,71.0,0.0,21.1,221.5
III,Pampanga,Arayat,2020-03-04,22.8,31.1,75.4,0.0,22.0,228.3
III,Pampanga,Arayat,2020-03-05,22.7,31.2,74.1,0.0,21.8,223.5
III,Pampanga,Arayat,2020-03-06,23.2,31.5,74.0,0.0,22.2,228.5
III,Pampanga,Arayat,2020-03-07,23.6,32.0,74.5,0.0,22.7,222.2
III,Pampanga,Arayat,2020-03-08,22.4,33.2,71.7,,22.1,228.2
III,Pampanga,Arayat,2020-03-09,22.9,31.0,72.2,,21.4,195.7
III,Pampanga,Arayat,2020-03-10,24.1,31.5,71.6,,22.1,233.4
III,Pampanga,Arayat,2020-03-11,23.0,32.3,74.3,,22.5,236.6
III,Pampanga,Arayat,2020-03-12,22.9,30.6,75.9,0.0,21.9,223.5
III,Pampanga,Arayat,2020-03-13,23.4,30.8,75.0,0.0,22.1,228.2
III,Pampanga,Arayat,2020-03-14,23.4,30.8,70.5,0.0,21.2,212.7
III,Pampanga,Arayat,2020-03-15,23.4,32.2,69.6,0.0,21.7,212.6
III,Pampanga,Arayat,2020-03-16,24.2,31.7,70.7,0.0,22.1,211.7
III,Pampanga,Arayat,2020-03-17,24.6,31.2,72.8,0.0,22.5,218.7
III,Pampanga,Arayat,2020-03-18,25.0,29.6,71.0,0.0,21.5,
III,Pampanga,Arayat,2020-03-19,24.5,30.3,71.9,0.0,21.8,
III,Pampanga,Arayat,2020-03-20,23.7,30.4,72.5,0.0,21.5,
III,Pampanga,Arayat,2020-03-21,24.6,30.4,72.3,0.0,22.0,232.1
III,Pampanga,Arayat,2020-03-22,24.1,30.3,68.8,0.0,21.0,224.3
III,Pampanga,Arayat,2020-03-23,24.1,29.6,70.5,0.0,21.0,217.3
III,Pampanga,Arayat,2020-03-24,23.8,29.8,71.9,0.0,21.2,228.4
III,Pampanga,Arayat,2020-03-25,23.9,30.8,72.3,0.0,21.8,219.6
III,Pampanga,Arayat,2020-03-26,23.3,32.3,73.2,0.0,22.4,216.4
III,Pampanga,Arayat,2020-03-27,22.8,31.5,74.3,0.0,22.0,213.1
III,Pampanga,Arayat,2020-03-28,22.8,32.4,70.4,0.0,21.7,223.3
III,Pampanga,Arayat,2020-03-29,22.0,31.6,75.5,18.3,21.9,198.2
III,Pampanga,Arayat,2020-03-30,21.2,33.2,70.0,0.0,21.2,211.9
III,Pampanga,Arayat,2020-03-31,22.1,33.2,74.3,11.1,22.5,220.2
III,Pampanga,Arayat,2020-04-01,22.4,33.7,70.2,0.0,22.1,226.8
III,Pampanga,Arayat,2020-04-02,22.1,33.7,70.9,0.0,22.1,234.3
III,Pampanga,Arayat,2020-04-03,22.5,33.3,69.5,0.0,21.8,226.8
III,Pampanga,Arayat,2020-04-04,22.7,32.0,69.5,0.0,21.2,225.3
III,Pampanga,Arayat,2020-04-05,22.8,31.4,71.2,0.0,21.3,215.5
III,Pampanga,Arayat,2020-04-06,23.6,32.8,68.9,0.0,22.0,226.3
III,Pampanga,Arayat,2020-04-07,23.6,33.7,67.3,0.0,22.1,220.9
III,Pampanga,Arayat,2020-04-08,22.0,33.6,73.1,2.6,22.4,218.5
III,Pampanga,Arayat,2020-04-09,21.7,33.0,69.5,0.0,21.2,215.6
III,Pampanga,Arayat,2020-04-10,22.8,33.8,74.9,12.1,23.3,216.9
III,Pampanga,Arayat,2020-04-11,,33.8,70.4,0.0,21.8,224.6
III,Pampanga,Arayat,2020-04-12,,33.3,69.6,0.0,22.4,222.0
III,Pampanga,Arayat,2020-04-13,,35.0,71.6,0.0,23.8,219.5
III,Pampanga,Arayat,2020-04-14,23.6,34.3,72.0,0.0,23.4,215.4
III,Pampanga,Arayat,2020-04-15,,34.2,73.0,0.0,23.0,221.1
III,Pampanga,Arayat,2020-04-16,,33.2,75.0,1.2,23.0,205.7
III,Pampanga,Arayat,2020-04-17,,34.4,75.1,13.9,23.6,212.8
III,Pampanga,Arayat,2020-04-18,,31.6,69.4,0.0,21.1,232.0
III,Pampanga,Arayat,2020-04-19,,31.7,71.3,0.0,21.3,226.3
III,Pampanga,Arayat,2020-04-20,22.8,31.6,,12.4,22.4,202.0
III,Pampanga,Arayat,2020-04-21,23.7,32.8,,0.0,22.7,228.3
III,Pampanga,Arayat,2020-04-22,22.6,34.1,,0.0,22.8,207.9
III,Pampanga,Arayat,2020-04-23,22.4,34.5,,0.0,22.6,217.6
III,Pampanga,Arayat,2020-04-24,22.1,35.2,,,23.4,212.2
III,Pampanga,Arayat,2020-04-25,22.8,34.5,78.8,,24.4,220.5
III,Pampanga,Arayat,2020-04-26,21.6,33.9,77.1,,23.2,212.4
III,Pampanga,Arayat,2020-04-27,21.0,32.8,76.2,,22.1,226.9
III,Pampanga,Arayat,2020-04-28,21.8,31.4,80.0,,22.6,217.6
III,Pampanga,Arayat,2020-04-29,22.6,32.0,77.6,0.0,22.8,220.3
III,Pampanga,Arayat,2020-04-30,23.1,32.1,75.0,0.0,22.6,223.3
III,Pampanga,Arayat,2020-05-01,23.1,32.8,77.2,0.0,23.4,214.6
III,Pampanga,Arayat,2020-05-02,22.7,33.4,76.9,0.0,23.4,218.7
III,Pampanga,Arayat,2020-05-03,22.9,31.9,75.9,0.0,22.6,219.6
III,Pampanga,Arayat,2020-05-04,23.0,30.5,74.3,17.8,21.6,210.6
III,Pampanga,Arayat,2020-05-05,24.0,31.7,74.5,0.0,22.8,214.8
III,Pampanga,Arayat,2020-05-06,24.5,32.6,74.5,0.0,23.5,212.4
III,Pampanga,Arayat,2020-05-07,24.5,33.9,73.3,0.0,23.9,220.0
III,Pampanga,Arayat,2020-05-08,23.9,34.0,78.1,2.0,24.6,213.4
III,Pampanga,Arayat,2020-05-09,24.0,33.6,74.3,0.0,23.7,205.1
III,Pampanga,Arayat,2020-05-10,23.7,32.5,78.1,4.5,23.7,215.3
III,Pampanga,Arayat,2020-05-11,23.7,31.6,73.9,0.0,22.4,209.5
III,Pampanga,Arayat,2020-05-12,23.2,32.6,72.5,0.0,22.4,215.0
III,Pampanga,Arayat,2020-05-13,23.8,32.5,73.7,0.0,22.9,215.5
III,Pampanga,Arayat,2020-05-14,24.5,31.7,74.6,0.0,23.0,220.5
III,Pampanga,Arayat,2020-05-15,24.7,31.6,75.3,0.0,23.2,219.4
III,Pampanga,Arayat,2020-05-16,24.6,31.8,72.6,0.0,22.7,213.7
III,Pampanga,Arayat,2020-05-17,23.8,33.8,73.8,0.0,23.6,201.7
III,Pampanga,Arayat,2020-05-18,23.3,32.7,71.7,0.0,22.3,215.5
III,Pampanga,Arayat,2020-05-19,23.5,32.4,72.5,0.0,22.4,210.9
III,Pampanga,Arayat,2020-05-20,23.1,30.9,,7.3,22.6,197.3
III,Pampanga,Arayat,2020-05-21,23.1,32.4,,0.0,21.8,224.5
III,Pampanga,Arayat,2020-05-22,23.5,31.8,74.4,0.0,22.5,212.3
III,Pampanga,Arayat,2020-05-23,23.4,30.0,73.8,0.0,21.5,211.5
III,Pampanga,Arayat,2020-05-24,24.2,30.9,75.4,,22.6,221.1
III,Pampanga,Arayat,2020-05-25,23.9,30.4,73.1,,21.8,219.0
III,Pampanga,Arayat,2020-05-26,23.6,31.6,71.3,,21.9,207.7
III,Pampanga,Arayat,2020-05-27,23.4,31.6,71.3,0.0,21.8,208.9
III,Pampanga,Arayat,2020-05-28,22.1,32.6,74.9,24.1,22.3,181.5
III,Pampanga,Arayat,2020-05-29,21.6,32.4,75.7,22.5,22.1,186.2
III,Pampanga,Arayat,2020-05-30,22.5,34.6,73.2,0.0,23.2,224.5
III,Pampanga,Arayat,2020-05-31,22.9,32.7,73.6,0.5,22.5,201.2
III,Pampanga,Arayat,2020-06-01,22.2,32.7,77.0,0.0,22.8,203.6
III,Pampanga,Arayat,2020-06-02,22.0,32.3,75.6,0.0,22.3,228.9
III,Pampanga,Arayat,2020-06-03,22.1,31.6,77.1,0.0,22.3,210.8
III,Pampanga,Arayat,2020-06-04,23.2,32.0,85.5,16.7,24.7,185.5
III,Pampanga,Arayat,2020-06-05,23.3,33.9,83.6,4.6,25.3,203.1
III,Pampanga,Arayat,2020-06-06,23.1,32.5,81.2,2.5,24.0,203.4
III,Pampanga,Arayat,2020-06-07,22.4,32.3,74.6,0.0,22.3,209.2
III,Pampanga,Arayat,2020-06-08,23.5,33.5,77.6,0.0,24.0,221.8
III,Pampanga,Arayat,2020-06-09,22.6,34.5,77.2,0.0,24.0,207.6
III,Pampanga,Arayat,2020-06-10,22.4,35.0,77.6,0.0,24.2,190.3
III,Pampanga,Arayat,2020-06-11,22.3,35.9,79.6,1.3,25.0,206.7
III,Pampanga,Arayat,2020-06-12,22.2,34.2,74.8,0.0,23.2,218.2
III,Pampanga,Arayat,2020-06-13,22.8,31.5,79.3,11.3,23.0,194.9
III,Pampanga,Arayat,2020-06-14,22.0,31.9,79.2,0.0,22.8,210.9
III,Pampanga,Arayat,2020-06-15,21.2,30.2,82.7,32.7,22.2,183.2
III,Pampanga,Arayat,2020-06-16,21.9,31.6,82.8,4.4,23.3,202.2
III,Pampanga,Arayat,2020-06-17,22.2,,79.1,0.0,22.8,216.0
III,Pampanga,Arayat,2020-06-18,24.0,,84.7,3.8,24.9,198.3
III,Pampanga,Arayat,2020-06-19,23.5,,81.7,0.0,23.7,211.5
III,Pampanga,Arayat,2020-06-20,24.2,,84.1,0.0,24.1,208.9
III,Pampanga,Arayat,2020-06-21,24.0,32.7,81.6,0.0,24.7,210.5
III,Pampanga,Arayat,2020-06-22,23.5,32.3,80.1,0.0,23.9,209.8
III,Pampanga,Arayat,2020-06-23,23.2,33.5,76.1,0.0,23.6,193.1
III,Pampanga,Arayat,2020-06-24,23.9,33.3,75.4,0.0,23.7,207.2
III,Pampanga,Arayat,2020-06-25,23.8,35.1,74.8,0.0,24.4,214.5
III,Pampanga,Arayat,2020-06-26,24.4,33.9,80.6,18.9,25.3,175.5
III,Pampanga,Arayat,2020-06-27,24.3,34.0,80.7,0.0,25.3,209.8
III,Pampanga,Arayat,2020-06-28,23.5,33.4,79.8,0.0,24.4,207.4
III,Pampanga,Arayat,2020-06-29,24.9,31.6,81.1,0.0,24.5,209.0
III,Pampanga,Arayat,2020-06-30,23.9,28.1,87.1,143.5,23.4,152.1
III,Pampanga,Arayat,2020-07-01,24.1,30.1,86.7,18.8,,180.3
III,Pampanga,Arayat,2020-07-02,23.7,31.8,85.5,6.5,,203.4
III,Pampanga,Arayat,2020-07-03,23.3,30.8,82.1,20.4,,175.7
III,Pampanga,Arayat,2020-07-04,23.7,31.9,78.2,0.0,,193.6
III,Pampanga,Arayat,2020-07-05,23.6,30.8,79.8,0.0,,196.1
III,Pampanga,Arayat,2020-07-06,23.4,32.9,80.3,0.0,24.2,197.2
III,Pampanga,Arayat,2020-07-07,23.5,31.8,88.4,13.6,25.3,189.4
III,Pampanga,Arayat,2020-07-08,24.7,32.6,84.8,0.0,25.6,214.6
III,Pampanga,Arayat,2020-07-09,24.5,31.4,89.0,18.9,25.8,204.7
III,Pampanga,Arayat,2020-07-10,24.5,32.3,85.7,4.3,25.5,187.7
III,Pampanga,Arayat,2020-07-11,24.4,34.1,80.7,0.0,25.4,195.4
III,Pampanga,Arayat,2020-07-12,23.4,32.3,86.7,12.4,25.2,195.2
III,Pampanga,Arayat,2020-07-13,23.7,33.4,85.5,2.9,25.6,184.1
III,Pampanga,Arayat,2020-07-14,23.6,33.2,88.8,1.2,26.2,206.5
III,Pampanga,Arayat,2020-07-15,23.6,31.8,86.6,17.3,25.0,179.3
III,Pampanga,Arayat,2020-07-16,24.9,33.4,85.3,14.7,26.2,188.6
III,Pampanga,Arayat,2020-07-17,25.4,32.8,87.0,2.1,26.5,185.4
III,Pampanga,Arayat,2020-07-18,24.8,31.1,85.7,32.0,25.1,174.5
III,Pampanga,Arayat,2020-07-19,24.7,32.4,79.8,0.0,24.5,203.1
III,Pampanga,Arayat,2020-07-20,23.2,34.1,78.6,0.0,24.4,195.3
III,Pampanga,Arayat,2020-07-21,23.2,33.9,81.7,3.9,24.9,190.8
III,Pampanga,Arayat,2020-07-22,22.4,34.4,79.6,2.7,24.3,204.2
III,Pampanga,Arayat,2020-07-23,23.6,33.8,79.3,0.0,24.6,209.5
III,Pampanga,Arayat,2020-07-24,23.1,33.1,,8.4,25.5,193.6
III,Pampanga,Arayat,2020-07-25,22.4,32.7,,201.6,24.2,141.0
III,Pampanga,Arayat,2020-07-26,22.8,34.0,,17.6,25.0,165.8
III,Pampanga,Arayat,2020-07-27,23.4,35.5,84.8,3.0,26.4,206.7
III,Pampanga,Arayat,2020-07-28,23.9,33.0,85.1,14.1,25.5,185.2
III,Pampanga,Arayat,2020-07-29,23.3,34.5,80.8,0.0,25.1,199.9
III,Pampanga,Arayat,2020-07-30,22.9,32.1,84.4,21.9,24.4,186.1
III,Pampanga,Arayat,2020-07-31,22.7,33.2,82.0,0.8,24.4,200.8
III,Pampanga,Arayat,2020-08-01,22.5,33.0,84.8,6.9,24.7,179.4
III,Pampanga,Arayat,2020-08-02,23.4,33.1,80.1,0.0,24.3,184.0
III,Pampanga,Arayat,2020-08-03,22.3,31.9,86.4,14.3,24.4,198.4
III,Pampanga,Arayat,2020-08-04,21.8,32.4,83.0,0.0,23.7,200.5
III,Pampanga,Arayat,2020-08-05,23.1,32.9,82.3,0.0,24.5,201.7
III,Pampanga,Arayat,2020-08-06,23.7,32.0,83.5,0.0,24.6,216.2
III,Pampanga,Arayat,2020-08-07,23.6,32.2,82.2,0.0,24.3,197.3
III,Pampanga,Arayat,2020-08-08,23.3,31.9,85.4,14.4,24.7,189.7
III,Pampanga,Arayat,2020-08-09,23.6,32.0,82.5,7.2,24.3,194.3
III,Pampanga,Arayat,2020-08-10,23.2,32.9,84.5,6.9,24.9,188.1
III,Pampanga,Arayat,2020-08-11,23.0,33.9,85.5,11.9,25.6,190.2
III,Pampanga,Arayat,2020-08-12,23.8,34.0,81.1,2.2,25.1,184.0
III,Pampanga,Arayat,2020-08-13,25.0,34.0,77.7,0.0,25.0,198.7
III,Pampanga,Arayat,2020-08-14,24.6,32.2,82.4,9.7,24.9,190.7
III,Pampanga,Arayat,2020-08-15,23.6,29.5,83.9,39.6,23.3,165.4
III,Pampanga,Arayat,2020-08-16,24.9,32.2,79.1,0.0,24.4,188.3
III,Pampanga,Arayat,2020-08-17,23.6,31.9,83.9,30.0,24.5,172.3
III,Pampanga,Arayat,2020-08-18,24.2,35.1,80.9,0.0,25.8,205.5
III,Pampanga,Arayat,2020-08-19,24.3,34.5,76.6,0.0,24.7,197.3
III,Pampanga,Arayat,2020-08-20,23.3,31.4,81.8,102.4,23.7,145.7
III,Pampanga,Arayat,2020-08-21,23.9,33.5,81.8,0.0,25.1,191.4
III,Pampanga,Arayat,2020-08-22,23.1,33.7,81.4,0.0,24.7,201.5
III,Pampanga,Arayat,2020-08-23,22.8,32.7,86.7,5.1,25.1,188.4
III,Pampanga,Arayat,2020-08-24,22.2,31.9,86.0,0.0,24.2,190.6
III,Pampanga,Arayat,2020-08-25,22.7,31.6,86.7,6.1,24.5,194.7
III,Pampanga,Arayat,2020-08-26,23.5,33.9,81.4,0.0,25.0,203.1
III,Pampanga,Arayat,2020-08-27,23.3,34.6,87.3,7.9,26.4,194.0
III,Pampanga,Arayat,2020-08-28,23.8,32.5,85.6,11.0,25.3,192.2
III,Pampanga,Arayat,2020-08-29,24.6,33.4,81.4,0.0,25.3,192.3
III,Pampanga,Arayat,2020-08-30,24.2,34.5,81.8,1.0,25.7,188.1
III,Pampanga,Arayat,2020-08-31,23.5,33.9,84.3,9.4,25.6,181.3
III,Pampanga,Arayat,2020-09-01,23.7,33.8,81.2,13.2,25.0,175.6
III,Pampanga,Arayat,2020-09-02,23.3,32.8,79.8,6.3,24.0,
III,Pampanga,Arayat,2020-09-03,23.0,32.6,81.3,9.9,24.1,
III,Pampanga,Arayat,2020-09-04,23.4,33.2,82.2,9.0,24.7,
III,Pampanga,Arayat,2020-09-05,23.5,33.3,,6.5,25.0,
III,Pampanga,Arayat,2020-09-06,24.8,32.5,,2.1,25.2,206.1
III,Pampanga,Arayat,2020-09-07,24.7,34.3,84.7,10.2,26.4,188.6
III,Pampanga,Arayat,2020-09-08,25.5,34.4,84.0,0.0,26.8,186.6
III,Pampanga,Arayat,2020-09-09,25.0,34.0,84.5,0.0,26.4,196.8
III,Pampanga,Arayat,2020-09-10,24.1,32.4,86.3,23.7,25.5,162.8
III,Pampanga,Arayat,2020-09-11,24.8,31.7,85.8,4.2,25.4,198.6
III,Pampanga,Arayat,2020-09-12,24.1,30.6,85.2,45.7,24.4,159.5
III,Pampanga,Arayat,2020-09-13,25.1,33.4,78.9,0.0,25.0,203.2
III,Pampanga,Arayat,2020-09-14,24.3,33.0,77.7,0.0,24.2,200.1
III,Pampanga,Arayat,2020-09-15,24.2,31.9,75.4,0.0,23.1,207.9
III,Pampanga,Arayat,2020-09-16,24.6,31.7,78.8,0.0,23.9,191.3
III,Pampanga,Arayat,2020-09-17,23.8,31.1,86.5,,24.8,164.9
III,Pampanga,Arayat,2020-09-18,25.3,32.9,84.4,,26.0,186.9
III,Pampanga,Arayat,2020-09-19,25.5,33.1,84.4,,26.2,216.5
III,Pampanga,Arayat,2020-09-20,24.3,33.1,82.5,,25.2,193.2
III,Pampanga,Arayat,2020-09-21,24.0,33.3,83.9,,25.4,196.0
III,Pampanga,Arayat,2020-09-22,24.8,33.7,85.4,9.4,26.3,171.9
III,Pampanga,Arayat,2020-09-23,25.7,34.9,85.4,0.0,27.4,208.5
III,Pampanga,Arayat,2020-09-24,24.9,35.8,86.4,,27.6,190.1
III,Pampanga,Arayat,2020-09-25,25.7,35.0,83.8,,27.1,187.7
III,Pampanga,Arayat,2020-09-26,26.0,34.4,,,27.1,201.3
III,Pampanga,Arayat,2020-09-27,25.1,33.2,,11.5,26.5,197.8
III,Pampanga,Arayat,2020-09-28,23.7,32.0,,15.6,25.0,186.9
III,Pampanga,Arayat,2020-09-29,24.0,33.5,,0.0,24.7,206.7
III,Pampanga,Arayat,2020-09-30,23.1,34.4,,0.0,24.0,189.9
III,Pampanga,Arayat,2020-10-01,23.8,32.8,78.2,0.0,23.9,203.1
III,Pampanga,Arayat,2020-10-02,24.4,31.3,78.7,0.0,,199.5
III,Pampanga,Arayat,2020-10-03,24.7,31.7,85.5,8.9,,190.4
